Sales_20_Target_Category,Sales_20_Target_Order_20_Date,Sales_20_Target_Segment,Sales_20_Target_Sales_20_Target,Sales_20_Target_Cat_2e_seg_20_ID
Furniture,02 July 2020,Corporate,142,2020_7_2_Furniture_Corporate
Furniture,03 July 2020,Consumer,63,2020_7_3_Furniture_Consumer
Furniture,03 July 2020,Corporate,429,2020_7_3_Furniture_Corporate
Furniture,05 July 2020,Corporate,9,2020_7_5_Furniture_Corporate
Furniture,06 July 2020,Consumer,175,2020_7_6_Furniture_Consumer
Furniture,06 July 2020,Corporate,153,2020_7_6_Furniture_Corporate
Furniture,06 July 2020,Home Office,329,2020_7_6_Furniture_Home Office
Furniture,09 July 2020,Consumer,187,2020_7_9_Furniture_Consumer
Furniture,11 July 2020,Consumer,643,2020_7_11_Furniture_Consumer
Furniture,11 July 2020,Corporate,216,2020_7_11_Furniture_Corporate
Furniture,12 July 2020,Consumer,423,2020_7_12_Furniture_Consumer
Furniture,13 July 2020,Consumer,"2,028",2020_7_13_Furniture_Consumer
Furniture,14 July 2020,Consumer,553,2020_7_14_Furniture_Consumer
Furniture,16 July 2020,Corporate,"2,090",2020_7_16_Furniture_Corporate
Furniture,16 July 2020,Home Office,151,2020_7_16_Furniture_Home Office
Furniture,17 July 2020,Consumer,199,2020_7_17_Furniture_Consumer
Furniture,17 July 2020,Corporate,232,2020_7_17_Furniture_Corporate
Furniture,18 July 2020,Consumer,7,2020_7_18_Furniture_Consumer
Furniture,20 July 2020,Consumer,"1,130",2020_7_20_Furniture_Consumer
Furniture,23 July 2020,Home Office,115,2020_7_23_Furniture_Home Office
Furniture,24 July 2020,Home Office,19,2020_7_24_Furniture_Home Office
Furniture,25 July 2020,Consumer,"1,355",2020_7_25_Furniture_Consumer
Furniture,25 July 2020,Corporate,369,2020_7_25_Furniture_Corporate
Furniture,26 July 2020,Consumer,354,2020_7_26_Furniture_Consumer
Furniture,26 July 2020,Corporate,290,2020_7_26_Furniture_Corporate
Furniture,30 July 2020,Consumer,5,2020_7_30_Furniture_Consumer
Furniture,30 July 2020,Home Office,164,2020_7_30_Furniture_Home Office
Furniture,31 July 2020,Consumer,"1,091",2020_7_31_Furniture_Consumer
Furniture,01 August 2020,Home Office,"1,035",2020_8_1_Furniture_Home Office
Furniture,02 August 2020,Consumer,283,2020_8_2_Furniture_Consumer
Furniture,02 August 2020,Home Office,95,2020_8_2_Furniture_Home Office
Furniture,05 August 2020,Corporate,13,2020_8_5_Furniture_Corporate
Furniture,06 August 2020,Corporate,373,2020_8_6_Furniture_Corporate
Furniture,07 August 2020,Consumer,228,2020_8_7_Furniture_Consumer
Furniture,08 August 2020,Consumer,133,2020_8_8_Furniture_Consumer
Furniture,09 August 2020,Consumer,375,2020_8_9_Furniture_Consumer
Furniture,09 August 2020,Corporate,626,2020_8_9_Furniture_Corporate
Furniture,09 August 2020,Home Office,632,2020_8_9_Furniture_Home Office
Furniture,11 August 2020,Consumer,45,2020_8_11_Furniture_Consumer
Furniture,13 August 2020,Consumer,29,2020_8_13_Furniture_Consumer
Furniture,15 August 2020,Consumer,115,2020_8_15_Furniture_Consumer
Furniture,16 August 2020,Consumer,289,2020_8_16_Furniture_Consumer
Furniture,16 August 2020,Corporate,252,2020_8_16_Furniture_Corporate
Furniture,21 August 2020,Corporate,"1,320",2020_8_21_Furniture_Corporate
Furniture,21 August 2020,Home Office,522,2020_8_21_Furniture_Home Office
Furniture,24 August 2020,Consumer,906,2020_8_24_Furniture_Consumer
Furniture,24 August 2020,Corporate,287,2020_8_24_Furniture_Corporate
Furniture,25 August 2020,Consumer,28,2020_8_25_Furniture_Consumer
Furniture,25 August 2020,Home Office,38,2020_8_25_Furniture_Home Office
Furniture,28 August 2020,Consumer,302,2020_8_28_Furniture_Consumer
Furniture,28 August 2020,Corporate,88,2020_8_28_Furniture_Corporate
Furniture,31 August 2020,Corporate,"1,537",2020_8_31_Furniture_Corporate
Furniture,01 September 2020,Home Office,168,2020_9_1_Furniture_Home Office
Furniture,03 September 2020,Corporate,210,2020_9_3_Furniture_Corporate
Furniture,03 September 2020,Home Office,131,2020_9_3_Furniture_Home Office
Furniture,05 September 2020,Consumer,747,2020_9_5_Furniture_Consumer
Furniture,05 September 2020,Corporate,6,2020_9_5_Furniture_Corporate
Furniture,05 September 2020,Home Office,65,2020_9_5_Furniture_Home Office
Furniture,06 September 2020,Consumer,81,2020_9_6_Furniture_Consumer
Furniture,06 September 2020,Home Office,459,2020_9_6_Furniture_Home Office
Furniture,07 September 2020,Consumer,74,2020_9_7_Furniture_Consumer
Furniture,07 September 2020,Corporate,500,2020_9_7_Furniture_Corporate
Furniture,08 September 2020,Corporate,19,2020_9_8_Furniture_Corporate
Furniture,10 September 2020,Corporate,584,2020_9_10_Furniture_Corporate
Furniture,11 September 2020,Corporate,231,2020_9_11_Furniture_Corporate
Furniture,11 September 2020,Home Office,10,2020_9_11_Furniture_Home Office
Furniture,13 September 2020,Consumer,"1,834",2020_9_13_Furniture_Consumer
Furniture,13 September 2020,Corporate,"1,135",2020_9_13_Furniture_Corporate
Furniture,14 September 2020,Consumer,794,2020_9_14_Furniture_Consumer
Furniture,14 September 2020,Corporate,184,2020_9_14_Furniture_Corporate
Furniture,15 September 2020,Consumer,"1,617",2020_9_15_Furniture_Consumer
Furniture,15 September 2020,Corporate,119,2020_9_15_Furniture_Corporate
Furniture,17 September 2020,Consumer,"9,254",2020_9_17_Furniture_Consumer
Furniture,17 September 2020,Corporate,24,2020_9_17_Furniture_Corporate
Furniture,17 September 2020,Home Office,372,2020_9_17_Furniture_Home Office
Furniture,18 September 2020,Corporate,22,2020_9_18_Furniture_Corporate
Furniture,19 September 2020,Home Office,118,2020_9_19_Furniture_Home Office
Furniture,21 September 2020,Consumer,"1,622",2020_9_21_Furniture_Consumer
Furniture,21 September 2020,Corporate,185,2020_9_21_Furniture_Corporate
Furniture,21 September 2020,Home Office,"1,144",2020_9_21_Furniture_Home Office
Furniture,22 September 2020,Consumer,223,2020_9_22_Furniture_Consumer
Furniture,22 September 2020,Home Office,53,2020_9_22_Furniture_Home Office
Furniture,24 September 2020,Consumer,450,2020_9_24_Furniture_Consumer
Furniture,24 September 2020,Corporate,13,2020_9_24_Furniture_Corporate
Furniture,24 September 2020,Home Office,"1,225",2020_9_24_Furniture_Home Office
Furniture,25 September 2020,Consumer,"1,182",2020_9_25_Furniture_Consumer
Furniture,25 September 2020,Corporate,292,2020_9_25_Furniture_Corporate
Furniture,27 September 2020,Consumer,27,2020_9_27_Furniture_Consumer
Furniture,02 October 2020,Consumer,12,2020_10_2_Furniture_Consumer
Furniture,03 October 2020,Consumer,141,2020_10_3_Furniture_Consumer
Furniture,04 October 2020,Corporate,409,2020_10_4_Furniture_Corporate
Furniture,04 October 2020,Home Office,67,2020_10_4_Furniture_Home Office
Furniture,05 October 2020,Consumer,390,2020_10_5_Furniture_Consumer
Furniture,08 October 2020,Consumer,127,2020_10_8_Furniture_Consumer
Furniture,08 October 2020,Corporate,62,2020_10_8_Furniture_Corporate
Furniture,09 October 2020,Consumer,421,2020_10_9_Furniture_Consumer
Furniture,10 October 2020,Corporate,333,2020_10_10_Furniture_Corporate
Furniture,11 October 2020,Consumer,977,2020_10_11_Furniture_Consumer
Furniture,12 October 2020,Consumer,229,2020_10_12_Furniture_Consumer
Furniture,12 October 2020,Home Office,"1,464",2020_10_12_Furniture_Home Office
Furniture,13 October 2020,Consumer,317,2020_10_13_Furniture_Consumer
Furniture,15 October 2020,Consumer,"2,654",2020_10_15_Furniture_Consumer
Furniture,18 October 2020,Consumer,9,2020_10_18_Furniture_Consumer
Furniture,20 October 2020,Consumer,387,2020_10_20_Furniture_Consumer
Furniture,20 October 2020,Corporate,16,2020_10_20_Furniture_Corporate
Furniture,23 October 2020,Consumer,"1,313",2020_10_23_Furniture_Consumer
Furniture,24 October 2020,Corporate,368,2020_10_24_Furniture_Corporate
Furniture,24 October 2020,Home Office,441,2020_10_24_Furniture_Home Office
Furniture,25 October 2020,Consumer,243,2020_10_25_Furniture_Consumer
Furniture,25 October 2020,Corporate,812,2020_10_25_Furniture_Corporate
Furniture,28 October 2020,Consumer,57,2020_10_28_Furniture_Consumer
Furniture,30 October 2020,Corporate,14,2020_10_30_Furniture_Corporate
Furniture,31 October 2020,Consumer,749,2020_10_31_Furniture_Consumer
Furniture,01 November 2020,Consumer,952,2020_11_1_Furniture_Consumer
Furniture,02 November 2020,Consumer,"1,547",2020_11_2_Furniture_Consumer
Furniture,02 November 2020,Home Office,"2,333",2020_11_2_Furniture_Home Office
Furniture,03 November 2020,Corporate,"1,449",2020_11_3_Furniture_Corporate
Furniture,03 November 2020,Home Office,46,2020_11_3_Furniture_Home Office
Furniture,05 November 2020,Corporate,186,2020_11_5_Furniture_Corporate
Furniture,07 November 2020,Consumer,772,2020_11_7_Furniture_Consumer
Furniture,07 November 2020,Corporate,196,2020_11_7_Furniture_Corporate
Furniture,08 November 2020,Consumer,251,2020_11_8_Furniture_Consumer
Furniture,08 November 2020,Corporate,"4,549",2020_11_8_Furniture_Corporate
Furniture,09 November 2020,Consumer,912,2020_11_9_Furniture_Consumer
Furniture,10 November 2020,Home Office,26,2020_11_10_Furniture_Home Office
Furniture,12 November 2020,Corporate,677,2020_11_12_Furniture_Corporate
Furniture,13 November 2020,Consumer,"1,666",2020_11_13_Furniture_Consumer
Furniture,13 November 2020,Home Office,63,2020_11_13_Furniture_Home Office
Furniture,14 November 2020,Consumer,"1,012",2020_11_14_Furniture_Consumer
Furniture,15 November 2020,Home Office,40,2020_11_15_Furniture_Home Office
Furniture,16 November 2020,Corporate,629,2020_11_16_Furniture_Corporate
Furniture,16 November 2020,Home Office,948,2020_11_16_Furniture_Home Office
Furniture,17 November 2020,Consumer,"1,617",2020_11_17_Furniture_Consumer
Furniture,19 November 2020,Home Office,156,2020_11_19_Furniture_Home Office
Furniture,20 November 2020,Consumer,"1,126",2020_11_20_Furniture_Consumer
Furniture,20 November 2020,Corporate,173,2020_11_20_Furniture_Corporate
Furniture,20 November 2020,Home Office,385,2020_11_20_Furniture_Home Office
Furniture,21 November 2020,Consumer,"1,864",2020_11_21_Furniture_Consumer
Furniture,21 November 2020,Corporate,244,2020_11_21_Furniture_Corporate
Furniture,22 November 2020,Home Office,213,2020_11_22_Furniture_Home Office
Furniture,24 November 2020,Consumer,85,2020_11_24_Furniture_Consumer
Furniture,26 November 2020,Corporate,762,2020_11_26_Furniture_Corporate
Furniture,27 November 2020,Consumer,725,2020_11_27_Furniture_Consumer
Furniture,27 November 2020,Home Office,604,2020_11_27_Furniture_Home Office
Furniture,28 November 2020,Consumer,562,2020_11_28_Furniture_Consumer
Furniture,28 November 2020,Corporate,78,2020_11_28_Furniture_Corporate
Furniture,29 November 2020,Corporate,"1,493",2020_11_29_Furniture_Corporate
Furniture,30 November 2020,Consumer,"1,076",2020_11_30_Furniture_Consumer
Furniture,30 November 2020,Corporate,17,2020_11_30_Furniture_Corporate
Furniture,01 December 2020,Consumer,7,2020_12_1_Furniture_Consumer
Furniture,01 December 2020,Home Office,"5,803",2020_12_1_Furniture_Home Office
Furniture,03 December 2020,Consumer,407,2020_12_3_Furniture_Consumer
Furniture,03 December 2020,Corporate,3,2020_12_3_Furniture_Corporate
Furniture,04 December 2020,Consumer,"1,117",2020_12_4_Furniture_Consumer
Furniture,04 December 2020,Corporate,35,2020_12_4_Furniture_Corporate
Furniture,05 December 2020,Consumer,142,2020_12_5_Furniture_Consumer
Furniture,05 December 2020,Corporate,148,2020_12_5_Furniture_Corporate
Furniture,06 December 2020,Consumer,395,2020_12_6_Furniture_Consumer
Furniture,07 December 2020,Consumer,367,2020_12_7_Furniture_Consumer
Furniture,10 December 2020,Corporate,"1,691",2020_12_10_Furniture_Corporate
Furniture,11 December 2020,Consumer,564,2020_12_11_Furniture_Consumer
Furniture,12 December 2020,Consumer,438,2020_12_12_Furniture_Consumer
Furniture,14 December 2020,Consumer,26,2020_12_14_Furniture_Consumer
Furniture,14 December 2020,Corporate,274,2020_12_14_Furniture_Corporate
Furniture,14 December 2020,Home Office,14,2020_12_14_Furniture_Home Office
Furniture,15 December 2020,Consumer,239,2020_12_15_Furniture_Consumer
Furniture,17 December 2020,Consumer,"1,358",2020_12_17_Furniture_Consumer
Furniture,18 December 2020,Corporate,19,2020_12_18_Furniture_Corporate
Furniture,19 December 2020,Home Office,948,2020_12_19_Furniture_Home Office
Furniture,20 December 2020,Consumer,347,2020_12_20_Furniture_Consumer
Furniture,21 December 2020,Consumer,"1,651",2020_12_21_Furniture_Consumer
Furniture,21 December 2020,Home Office,51,2020_12_21_Furniture_Home Office
Furniture,22 December 2020,Corporate,406,2020_12_22_Furniture_Corporate
Furniture,24 December 2020,Consumer,704,2020_12_24_Furniture_Consumer
Furniture,24 December 2020,Corporate,885,2020_12_24_Furniture_Corporate
Furniture,25 December 2020,Consumer,696,2020_12_25_Furniture_Consumer
Furniture,25 December 2020,Corporate,630,2020_12_25_Furniture_Corporate
Furniture,26 December 2020,Consumer,57,2020_12_26_Furniture_Consumer
Furniture,26 December 2020,Home Office,245,2020_12_26_Furniture_Home Office
Furniture,27 December 2020,Corporate,"1,525",2020_12_27_Furniture_Corporate
Furniture,27 December 2020,Home Office,685,2020_12_27_Furniture_Home Office
Furniture,31 December 2020,Consumer,13,2020_12_31_Furniture_Consumer
Furniture,02 January 2021,Corporate,148,2021_1_2_Furniture_Corporate
Furniture,03 January 2021,Corporate,"1,752",2021_1_3_Furniture_Corporate
Furniture,07 January 2021,Consumer,21,2021_1_7_Furniture_Consumer
Furniture,08 January 2021,Corporate,"1,472",2021_1_8_Furniture_Corporate
Furniture,09 January 2021,Corporate,17,2021_1_9_Furniture_Corporate
Furniture,10 January 2021,Consumer,23,2021_1_10_Furniture_Consumer
Furniture,10 January 2021,Corporate,68,2021_1_10_Furniture_Corporate
Furniture,11 January 2021,Home Office,48,2021_1_11_Furniture_Home Office
Furniture,14 January 2021,Consumer,328,2021_1_14_Furniture_Consumer
Furniture,15 January 2021,Consumer,169,2021_1_15_Furniture_Consumer
Furniture,17 January 2021,Home Office,306,2021_1_17_Furniture_Home Office
Furniture,21 January 2021,Consumer,"1,202",2021_1_21_Furniture_Consumer
Furniture,22 January 2021,Consumer,489,2021_1_22_Furniture_Consumer
Furniture,22 January 2021,Corporate,108,2021_1_22_Furniture_Corporate
Furniture,23 January 2021,Consumer,59,2021_1_23_Furniture_Consumer
Furniture,25 January 2021,Corporate,370,2021_1_25_Furniture_Corporate
Furniture,30 January 2021,Consumer,943,2021_1_30_Furniture_Consumer
Furniture,02 February 2021,Consumer,20,2021_2_2_Furniture_Consumer
Furniture,02 February 2021,Corporate,68,2021_2_2_Furniture_Corporate
Furniture,03 February 2021,Consumer,780,2021_2_3_Furniture_Consumer
Furniture,04 February 2021,Consumer,14,2021_2_4_Furniture_Consumer
Furniture,05 February 2021,Consumer,602,2021_2_5_Furniture_Consumer
Furniture,05 February 2021,Home Office,274,2021_2_5_Furniture_Home Office
Furniture,06 February 2021,Corporate,135,2021_2_6_Furniture_Corporate
Furniture,08 February 2021,Corporate,234,2021_2_8_Furniture_Corporate
Furniture,14 February 2021,Consumer,611,2021_2_14_Furniture_Consumer
Furniture,16 February 2021,Consumer,803,2021_2_16_Furniture_Consumer
Furniture,16 February 2021,Corporate,69,2021_2_16_Furniture_Corporate
Furniture,19 February 2021,Consumer,41,2021_2_19_Furniture_Consumer
Furniture,21 February 2021,Corporate,190,2021_2_21_Furniture_Corporate
Furniture,27 February 2021,Consumer,16,2021_2_27_Furniture_Consumer
Furniture,01 March 2021,Consumer,711,2021_3_1_Furniture_Consumer
Furniture,03 March 2021,Consumer,695,2021_3_3_Furniture_Consumer
Furniture,03 March 2021,Corporate,623,2021_3_3_Furniture_Corporate
Furniture,06 March 2021,Consumer,287,2021_3_6_Furniture_Consumer
Furniture,08 March 2021,Consumer,201,2021_3_8_Furniture_Consumer
Furniture,09 March 2021,Consumer,383,2021_3_9_Furniture_Consumer
Furniture,10 March 2021,Consumer,150,2021_3_10_Furniture_Consumer
Furniture,11 March 2021,Consumer,266,2021_3_11_Furniture_Consumer
Furniture,11 March 2021,Home Office,102,2021_3_11_Furniture_Home Office
Furniture,12 March 2021,Corporate,763,2021_3_12_Furniture_Corporate
Furniture,13 March 2021,Consumer,491,2021_3_13_Furniture_Consumer
Furniture,13 March 2021,Corporate,373,2021_3_13_Furniture_Corporate
Furniture,13 March 2021,Home Office,134,2021_3_13_Furniture_Home Office
Furniture,14 March 2021,Consumer,266,2021_3_14_Furniture_Consumer
Furniture,14 March 2021,Corporate,233,2021_3_14_Furniture_Corporate
Furniture,15 March 2021,Corporate,"1,862",2021_3_15_Furniture_Corporate
Furniture,17 March 2021,Consumer,952,2021_3_17_Furniture_Consumer
Furniture,18 March 2021,Consumer,190,2021_3_18_Furniture_Consumer
Furniture,19 March 2021,Consumer,112,2021_3_19_Furniture_Consumer
Furniture,20 March 2021,Corporate,88,2021_3_20_Furniture_Corporate
Furniture,20 March 2021,Home Office,669,2021_3_20_Furniture_Home Office
Furniture,21 March 2021,Consumer,539,2021_3_21_Furniture_Consumer
Furniture,21 March 2021,Corporate,94,2021_3_21_Furniture_Corporate
Furniture,22 March 2021,Consumer,176,2021_3_22_Furniture_Consumer
Furniture,24 March 2021,Consumer,277,2021_3_24_Furniture_Consumer
Furniture,27 March 2021,Corporate,53,2021_3_27_Furniture_Corporate
Furniture,29 March 2021,Consumer,757,2021_3_29_Furniture_Consumer
Furniture,29 March 2021,Home Office,802,2021_3_29_Furniture_Home Office
Furniture,31 March 2021,Consumer,282,2021_3_31_Furniture_Consumer
Furniture,01 April 2021,Consumer,"1,304",2021_4_1_Furniture_Consumer
Furniture,01 April 2021,Home Office,8,2021_4_1_Furniture_Home Office
Furniture,02 April 2021,Corporate,"1,280",2021_4_2_Furniture_Corporate
Furniture,03 April 2021,Consumer,74,2021_4_3_Furniture_Consumer
Furniture,04 April 2021,Home Office,78,2021_4_4_Furniture_Home Office
Furniture,07 April 2021,Corporate,567,2021_4_7_Furniture_Corporate
Furniture,08 April 2021,Consumer,916,2021_4_8_Furniture_Consumer
Furniture,08 April 2021,Home Office,157,2021_4_8_Furniture_Home Office
Furniture,09 April 2021,Consumer,562,2021_4_9_Furniture_Consumer
Furniture,12 April 2021,Consumer,"1,282",2021_4_12_Furniture_Consumer
Furniture,14 April 2021,Consumer,"1,357",2021_4_14_Furniture_Consumer
Furniture,15 April 2021,Consumer,987,2021_4_15_Furniture_Consumer
Furniture,16 April 2021,Corporate,8,2021_4_16_Furniture_Corporate
Furniture,17 April 2021,Consumer,283,2021_4_17_Furniture_Consumer
Furniture,17 April 2021,Corporate,82,2021_4_17_Furniture_Corporate
Furniture,17 April 2021,Home Office,20,2021_4_17_Furniture_Home Office
