Sample_20__2d__20_Orders_Categ_2e_seg_20_ID,Sample_20__2d__20_Orders_Order_20_Date,Sample_20__2d__20_Orders_Category,Sample_20__2d__20_Orders_Segment,Sample_20__2d__20_Orders_City,Sample_20__2d__20_Orders_Country_2f_Region,Sample_20__2d__20_Orders_Product_20_Name,Sample_20__2d__20_Orders_Region,Sample_20__2d__20_Orders_Ship_20_Date,Sample_20__2d__20_Orders_Ship_20_Mode,Sample_20__2d__20_Orders_Ship_20_Status,Sample_20__2d__20_Orders_State_2f_Province,Sample_20__2d__20_Orders_Sub_2d_Category,Sample_20__2d__20_Orders_Days_20_to_20_Ship_20_Actual,Sample_20__2d__20_Orders_Days_20_to_20_Ship_20_Scheduled,Sample_20__2d__20_Orders_Discount_2c__25_,Sample_20__2d__20_Orders_Profit_2c__24_,Sample_20__2d__20_Orders_Quantity,Sample_20__2d__20_Orders_Sales_2c__24_,Sample_20__2d__20_Orders_Sales_20_Forecast_2c__24_
2019_10_13_Office Supplies_Home Office,13 October 2019,Office Supplies,Home Office,Richmond,United States,Space Solutions Industrial Galvanized Steel Shelving.,South,15 October 2019,First Class,Shipped Late,Virginia,Storage,2,1,0,6,4,315,472
2019_10_13_Office Supplies_Home Office,13 October 2019,Office Supplies,Home Office,Richmond,United States,Wilson Jones Standard D-Ring Binders,South,15 October 2019,First Class,Shipped Late,Virginia,Binders,2,1,0,7,3,15,23
2019_10_13_Technology_Consumer,13 October 2019,Technology,Consumer,Edmonds,United States,Sony 16GB Class 10 Micro SDHC R40 Memory Card,West,15 October 2019,First Class,Shipped Late,Washington,Accessories,2,1,0,3,2,26,39
2019_10_13_Technology_Home Office,13 October 2019,Technology,Home Office,Richmond,United States,SanDisk Cruzer 16 GB USB Flash Drive,South,15 October 2019,First Class,Shipped Late,Virginia,Accessories,2,1,0,4,2,23,34
2019_10_14_Furniture_Consumer,14 October 2019,Furniture,Consumer,Everett,United States,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,East,17 October 2019,First Class,Shipped Late,Massachusetts,Chairs,3,1,0,261,9,"1,629",2439
2019_10_14_Office Supplies_Consumer,14 October 2019,Office Supplies,Consumer,Chicago,United States,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Central,20 October 2019,Standard Class,Shipped On Time,Illinois,Binders,6,6,80,5,3,3,4
2019_10_14_Office Supplies_Consumer,14 October 2019,Office Supplies,Consumer,Chicago,United States,Xerox 1903,Central,20 October 2019,Standard Class,Shipped On Time,Illinois,Paper,6,6,20,7,4,19,29
2019_10_14_Office Supplies_Consumer,14 October 2019,Office Supplies,Consumer,Chicago,United States,Xerox 1951,Central,20 October 2019,Standard Class,Shipped On Time,Illinois,Paper,6,6,20,101,13,322,483
2019_10_14_Office Supplies_Consumer,14 October 2019,Office Supplies,Consumer,Everett,United States,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",East,17 October 2019,First Class,Shipped Late,Massachusetts,Storage,3,1,0,22,7,79,119
2019_10_14_Office Supplies_Consumer,14 October 2019,Office Supplies,Consumer,Fort Worth,United States,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Central,18 October 2019,Standard Class,Shipped Early,Texas,Appliances,4,6,80,9,4,3,5
2019_10_14_Office Supplies_Corporate,14 October 2019,Office Supplies,Corporate,Concord,United States,Avery Metallic Poly Binders,East,16 October 2019,Second Class,Shipped Early,New Hampshire,Binders,2,3,0,11,4,23,34
2019_10_14_Office Supplies_Corporate,14 October 2019,Office Supplies,Corporate,Concord,United States,Fellowes Bankers Box Recycled Super Stor/Drawer,East,16 October 2019,Second Class,Shipped Early,New Hampshire,Storage,2,3,0,16,5,270,404
2019_10_14_Technology_Consumer,14 October 2019,Technology,Consumer,Everett,United States,WD My Passport Ultra 500GB Portable External Hard Drive,East,17 October 2019,First Class,Shipped Late,Massachusetts,Accessories,3,1,0,30,3,177,265
2019_10_14_Technology_Consumer,14 October 2019,Technology,Consumer,Fort Worth,United States,Hewlett Packard 610 Color Digital Copier / Printer,Central,18 October 2019,Standard Class,Shipped Early,Texas,Copiers,4,6,20,625,5,"2,000",2995
2019_10_15_Furniture_Consumer,15 October 2019,Furniture,Consumer,Hialeah,United States,"Executive Impressions 13"" Clairmont Wall Clock",South,20 October 2019,Standard Class,Shipped Early,Florida,Furnishings,5,6,20,4,1,15,23
2019_10_15_Furniture_Consumer,15 October 2019,Furniture,Consumer,Parma,United States,Global Italian Leather Office Chair,East,17 October 2019,First Class,Shipped Late,Ohio,Chairs,2,1,30,8,2,183,275
2019_10_15_Office Supplies_Consumer,15 October 2019,Office Supplies,Consumer,Parma,United States,Xerox 1897,East,17 October 2019,First Class,Shipped Late,Ohio,Paper,2,1,20,3,2,8,12
2019_10_16_Office Supplies_Consumer,16 October 2019,Office Supplies,Consumer,San Francisco,United States,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,West,17 October 2019,Same Day,Shipped Late,California,Binders,1,0,20,5,3,14,21
2019_10_16_Technology_Consumer,16 October 2019,Technology,Consumer,San Francisco,United States,Logitech Illuminated - Keyboard,West,17 October 2019,Same Day,Shipped Late,California,Accessories,1,0,0,86,3,180,270
2019_10_17_Furniture_Consumer,17 October 2019,Furniture,Consumer,Houston,United States,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Central,19 October 2019,Second Class,Shipped Early,Texas,Furnishings,2,3,60,2,2,5,8
2019_10_17_Office Supplies_Consumer,17 October 2019,Office Supplies,Consumer,Beaumont,United States,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Central,22 October 2019,Second Class,Shipped Late,Texas,Binders,5,3,80,17,5,11,16
2019_10_17_Technology_Consumer,17 October 2019,Technology,Consumer,Beaumont,United States,Case Logic 2.4GHz Wireless Keyboard,Central,22 October 2019,Second Class,Shipped Late,Texas,Accessories,5,3,20,18,3,120,180
2019_10_18_Furniture_Corporate,18 October 2019,Furniture,Corporate,Montgomery,United States,"Global Wood Trimmed Manager's Task Chair, Khaki",South,20 October 2019,Second Class,Shipped Early,Alabama,Chairs,2,3,0,71,6,546,818
2019_10_18_Furniture_Corporate,18 October 2019,Furniture,Corporate,Texarkana,United States,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,South,22 October 2019,Standard Class,Shipped Early,Arkansas,Chairs,4,6,0,145,6,605,907
2019_10_18_Office Supplies_Consumer,18 October 2019,Office Supplies,Consumer,Seattle,United States,Computer Printout Index Tabs,West,23 October 2019,Second Class,Shipped Late,Washington,Binders,5,3,20,0,1,1,2
2019_10_18_Office Supplies_Consumer,18 October 2019,Office Supplies,Consumer,Seattle,United States,Xerox 1925,West,23 October 2019,Second Class,Shipped Late,Washington,Paper,5,3,0,28,2,62,93
2019_10_18_Office Supplies_Corporate,18 October 2019,Office Supplies,Corporate,Montgomery,United States,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",South,20 October 2019,Second Class,Shipped Early,Alabama,Storage,2,3,0,11,3,276,413
2019_10_18_Office Supplies_Corporate,18 October 2019,Office Supplies,Corporate,Philadelphia,United States,"Adams ""While You Were Out"" Message Pads",East,22 October 2019,Standard Class,Shipped Early,Pennsylvania,Paper,4,6,20,3,4,10,15
2019_10_18_Office Supplies_Corporate,18 October 2019,Office Supplies,Corporate,Philadelphia,United States,"Eldon Base for stackable storage shelf, platinum",East,22 October 2019,Standard Class,Shipped Early,Pennsylvania,Storage,4,6,20,35,6,187,280
2019_10_18_Office Supplies_Corporate,18 October 2019,Office Supplies,Corporate,Philadelphia,United States,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",East,22 October 2019,Standard Class,Shipped Early,Pennsylvania,Envelopes,4,6,20,20,6,53,79
2019_10_18_Technology_Corporate,18 October 2019,Technology,Corporate,Montgomery,United States,Avaya IP Phone 1140E VoIP phone,South,20 October 2019,Second Class,Shipped Early,Alabama,Phones,2,3,0,363,5,"1,395",2089
2019_10_19_Furniture_Corporate,19 October 2019,Furniture,Corporate,Montreal,Canada,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",East,23 October 2019,Standard Class,Shipped Early,Quebec,Furnishings,4,6,20,12,3,118,176
2019_10_19_Office Supplies_Consumer,19 October 2019,Office Supplies,Consumer,Los Angeles,United States,Spiral Phone Message Books with Labels by Adams,West,19 October 2019,Same Day,Shipped On Time,California,Paper,0,0,0,7,3,13,20
2019_10_19_Office Supplies_Corporate,19 October 2019,Office Supplies,Corporate,Montreal,Canada,Crate-A-Files,East,23 October 2019,Standard Class,Shipped Early,Quebec,Storage,4,6,0,15,4,57,85
2019_10_19_Office Supplies_Corporate,19 October 2019,Office Supplies,Corporate,San Francisco,United States,Accohide Poly Flexible Ring Binders,West,22 October 2019,Second Class,Shipped On Time,California,Binders,3,3,20,1,1,3,4
2019_10_19_Office Supplies_Corporate,19 October 2019,Office Supplies,Corporate,San Francisco,United States,Avery 480,West,22 October 2019,Second Class,Shipped On Time,California,Labels,3,3,0,9,5,19,28
2019_10_19_Office Supplies_Corporate,19 October 2019,Office Supplies,Corporate,San Francisco,United States,Avery Durable Slant Ring Binders With Label Holder,West,22 October 2019,Second Class,Shipped On Time,California,Binders,3,3,20,7,6,20,30
2019_10_19_Office Supplies_Corporate,19 October 2019,Office Supplies,Corporate,San Francisco,United States,Xerox 1917,West,22 October 2019,Second Class,Shipped On Time,California,Paper,3,3,0,69,3,147,220
2019_10_19_Technology_Corporate,19 October 2019,Technology,Corporate,San Francisco,United States,Panasonic KX TS208W Corded phone,West,22 October 2019,Second Class,Shipped On Time,California,Phones,3,3,20,12,3,118,176
2019_10_19_Technology_Home Office,19 October 2019,Technology,Home Office,Lakewood,United States,RCA Visys Integrated PBX 8-Line Router,West,24 October 2019,Standard Class,Shipped Early,California,Phones,5,6,20,20,6,322,482
2019_10_19_Technology_Home Office,19 October 2019,Technology,Home Office,Vancouver,Canada,RCA Visys Integrated PBX 8-Line Router,West,24 October 2019,Standard Class,Shipped Early,British Columbia,Phones,5,6,0,9,3,33,49
2019_10_2_Office Supplies_Corporate,02 October 2019,Office Supplies,Corporate,Tempe,United States,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",West,05 October 2019,First Class,Shipped Late,Arizona,Paper,3,1,20,3,2,9,14
2019_10_2_Office Supplies_Corporate,02 October 2019,Office Supplies,Corporate,Tempe,United States,Letter or Legal Size Expandable Poly String Tie Envelopes,West,05 October 2019,First Class,Shipped Late,Arizona,Envelopes,3,1,20,5,6,13,19
2019_10_2_Office Supplies_Corporate,02 October 2019,Office Supplies,Corporate,Tempe,United States,Staples,West,05 October 2019,First Class,Shipped Late,Arizona,Fasteners,3,1,20,1,2,5,7
2019_10_2_Office Supplies_Corporate,02 October 2019,Office Supplies,Corporate,Tempe,United States,Stiletto Hand Letter Openers,West,05 October 2019,First Class,Shipped Late,Arizona,Supplies,3,1,20,3,2,15,23
2019_10_2_Technology_Corporate,02 October 2019,Technology,Corporate,Tempe,United States,Bose SoundLink Bluetooth Speaker,West,05 October 2019,First Class,Shipped Late,Arizona,Phones,3,1,20,107,2,318,477
2019_10_2_Technology_Corporate,02 October 2019,Technology,Corporate,Tempe,United States,Kingston Digital DataTraveler 16GB USB 2.0,West,05 October 2019,First Class,Shipped Late,Arizona,Accessories,3,1,20,0,1,7,11
2019_10_2_Technology_Corporate,02 October 2019,Technology,Corporate,Tempe,United States,Pyle PMP37LED,West,05 October 2019,First Class,Shipped Late,Arizona,Phones,3,1,20,20,3,230,345
2019_10_20_Furniture_Corporate,20 October 2019,Furniture,Corporate,Knoxville,United States,"Lesro Round Back Collection Coffee Table, End Table",South,23 October 2019,First Class,Shipped Late,Tennessee,Tables,3,1,40,148,3,329,492
2019_10_20_Office Supplies_Consumer,20 October 2019,Office Supplies,Consumer,Westland,United States,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Central,25 October 2019,Second Class,Shipped Late,Michigan,Storage,5,3,0,8,4,212,317
2019_10_20_Office Supplies_Corporate,20 October 2019,Office Supplies,Corporate,Knoxville,United States,"Contico 72""H Heavy-Duty Storage System",South,23 October 2019,First Class,Shipped Late,Tennessee,Storage,3,1,20,25,3,98,147
2019_10_20_Office Supplies_Home Office,20 October 2019,Office Supplies,Home Office,Chicago,United States,"24 Capacity Maxi Data Binder Racks, Pearl",Central,22 October 2019,Second Class,Shipped Early,Illinois,Storage,2,3,20,32,3,505,757
2019_10_20_Office Supplies_Home Office,20 October 2019,Office Supplies,Home Office,Chicago,United States,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Central,22 October 2019,Second Class,Shipped Early,Illinois,Labels,2,3,20,8,1,24,37
2019_10_20_Office Supplies_Home Office,20 October 2019,Office Supplies,Home Office,Chicago,United States,Satellite Sectional Post Binders,Central,22 October 2019,Second Class,Shipped Early,Illinois,Binders,2,3,80,15,1,9,13
2019_10_20_Office Supplies_Home Office,20 October 2019,Office Supplies,Home Office,Chicago,United States,Wirebound Voice Message Log Book,Central,22 October 2019,Second Class,Shipped Early,Illinois,Paper,2,3,20,1,1,4,6
2019_10_20_Technology_Home Office,20 October 2019,Technology,Home Office,Chicago,United States,Logitech Wireless Performance Mouse MX for PC and Mac,Central,22 October 2019,Second Class,Shipped Early,Illinois,Accessories,2,3,20,72,4,320,479
2019_10_21_Furniture_Consumer,21 October 2019,Furniture,Consumer,Fairfield,United States,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",East,22 October 2019,First Class,Shipped On Time,Ohio,Tables,1,1,40,123,3,410,613
2019_10_21_Furniture_Corporate,21 October 2019,Furniture,Corporate,Newport News,United States,Hon 2111 Invitation Series Straight Table,South,26 October 2019,Standard Class,Shipped Early,Virginia,Tables,5,6,0,112,4,591,886
2019_10_21_Office Supplies_Consumer,21 October 2019,Office Supplies,Consumer,Fairfield,United States,Fellowes Superior 10 Outlet Split Surge Protector,East,22 October 2019,First Class,Shipped On Time,Ohio,Appliances,1,1,20,14,4,122,182
2019_10_21_Office Supplies_Corporate,21 October 2019,Office Supplies,Corporate,Newport News,United States,"Eldon Base for stackable storage shelf, platinum",South,26 October 2019,Standard Class,Shipped Early,Virginia,Storage,5,6,0,10,5,195,292
2019_10_21_Office Supplies_Corporate,21 October 2019,Office Supplies,Corporate,Newport News,United States,SANFORD Liquid Accent Tank-Style Highlighters,South,26 October 2019,Standard Class,Shipped Early,Virginia,Art,5,6,0,1,1,3,4
2019_10_21_Office Supplies_Corporate,21 October 2019,Office Supplies,Corporate,San Diego,United States,Plastic Binding Combs,West,26 October 2019,Standard Class,Shipped Early,California,Binders,5,6,20,12,3,36,54
2019_10_22_Furniture_Corporate,22 October 2019,Furniture,Corporate,Bossier City,United States,Tenex Chairmats For Use with Hard Floors,South,26 October 2019,Standard Class,Shipped Early,Louisiana,Furnishings,4,6,0,10,4,130,195
2019_10_22_Furniture_Home Office,22 October 2019,Furniture,Home Office,Newark,United States,"Seth Thomas 14"" Putty-Colored Wall Clock",East,28 October 2019,Standard Class,Shipped On Time,Ohio,Furnishings,6,6,20,13,4,94,141
2019_10_24_Office Supplies_Consumer,24 October 2019,Office Supplies,Consumer,Rancho Cucamonga,United States,Avery Premier Heavy-Duty Binder with Round Locking Rings,West,29 October 2019,Standard Class,Shipped Early,California,Binders,5,6,20,11,3,34,51
2019_10_24_Office Supplies_Consumer,24 October 2019,Office Supplies,Consumer,Rock Hill,United States,Advantus Map Pennant Flags and Round Head Tacks,South,24 October 2019,Same Day,Shipped On Time,South Carolina,Fasteners,0,0,0,4,3,12,18
2019_10_24_Office Supplies_Home Office,24 October 2019,Office Supplies,Home Office,Fort Lauderdale,United States,Xerox 210,South,29 October 2019,Standard Class,Shipped Early,Florida,Paper,5,6,20,4,2,10,16
2019_10_25_Office Supplies_Consumer,25 October 2019,Office Supplies,Consumer,Philadelphia,United States,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",East,29 October 2019,Standard Class,Shipped Early,Pennsylvania,Binders,4,6,70,10,3,14,21
2019_10_25_Office Supplies_Corporate,25 October 2019,Office Supplies,Corporate,San Francisco,United States,GBC VeloBind Cover Sets,West,28 October 2019,First Class,Shipped Late,California,Binders,3,1,20,19,4,49,74
2019_10_25_Technology_Consumer,25 October 2019,Technology,Consumer,Philadelphia,United States,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",East,29 October 2019,Standard Class,Shipped Early,Pennsylvania,Accessories,4,6,20,1,3,41,61
2019_10_26_Furniture_Consumer,26 October 2019,Furniture,Consumer,Seattle,United States,Tenex Chairmats For Use With Carpeted Floors,West,30 October 2019,Second Class,Shipped Late,Washington,Furnishings,4,3,0,3,4,64,96
2019_10_26_Technology_Consumer,26 October 2019,Technology,Consumer,Seattle,United States,Vtech CS6719,West,30 October 2019,Second Class,Shipped Late,Washington,Phones,4,3,20,38,5,384,575
2019_10_27_Office Supplies_Home Office,27 October 2019,Office Supplies,Home Office,Fayetteville,United States,Easy-staple paper,South,01 November 2019,Standard Class,Shipped Early,North Carolina,Paper,5,6,20,4,3,12,18
2019_10_27_Office Supplies_Home Office,27 October 2019,Office Supplies,Home Office,Fayetteville,United States,Xerox 2,South,01 November 2019,Standard Class,Shipped Early,North Carolina,Paper,5,6,20,4,2,10,16
2019_10_28_Furniture_Corporate,28 October 2019,Furniture,Corporate,Los Angeles,United States,O'Sullivan Living Dimensions 2-Shelf Bookcases,West,31 October 2019,First Class,Shipped Late,California,Bookcases,3,1,15,36,6,617,924
2019_10_28_Office Supplies_Corporate,28 October 2019,Office Supplies,Corporate,Los Angeles,United States,Avery Non-Stick Binders,West,31 October 2019,First Class,Shipped Late,California,Binders,3,1,20,2,2,7,11
2019_10_28_Office Supplies_Corporate,28 October 2019,Office Supplies,Corporate,Los Angeles,United States,Eldon Portable Mobile Manager,West,31 October 2019,First Class,Shipped Late,California,Storage,3,1,0,38,5,141,212
2019_10_28_Office Supplies_Corporate,28 October 2019,Office Supplies,Corporate,Los Angeles,United States,Premier Automatic Letter Opener,West,31 October 2019,First Class,Shipped Late,California,Supplies,3,1,0,14,2,481,720
2019_10_28_Office Supplies_Corporate,28 October 2019,Office Supplies,Corporate,Los Angeles,United States,Serrated Blade or Curved Handle Hand Letter Openers,West,31 October 2019,First Class,Shipped Late,California,Supplies,3,1,0,0,2,6,9
2019_10_28_Technology_Corporate,28 October 2019,Technology,Corporate,Garden City,United States,Digium D40 VoIP phone,Central,01 November 2019,Standard Class,Shipped Early,Kansas,Phones,4,6,0,75,2,258,386
2019_10_29_Office Supplies_Corporate,29 October 2019,Office Supplies,Corporate,Columbus,United States,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Central,02 November 2019,Standard Class,Shipped Early,Indiana,Paper,4,6,0,36,2,76,114
